date,year,month,city,latitude,longitude,cedi_price/(KG)
2018-08-15,2018,8,Kumasi,6.68,-1.62,1.48
2018-09-15,2018,9,Kumasi,6.68,-1.62,2.16
2018-10-15,2018,10,Ejura,7.38,-1.37,1.12
2018-10-15,2018,10,Kumasi,6.68,-1.62,2.16
2018-11-15,2018,11,Ejura,7.38,-1.37,1.12
2018-11-15,2018,11,Kumasi,6.68,-1.62,2.16
2018-12-15,2018,12,Ejura,7.38,-1.37,1.22
2018-12-15,2018,12,Kumasi,6.68,-1.62,1.76
2019-01-15,2019,1,Ejura,7.38,-1.37,1.23
2019-01-15,2019,1,Kumasi,6.68,-1.62,2.2
2019-02-15,2019,2,Ejura,7.38,-1.37,1.24
2019-02-15,2019,2,Kumasi,6.68,-1.62,1.37
2019-03-15,2019,3,Ejura,7.38,-1.37,1.24
2019-03-15,2019,3,Kumasi,6.68,-1.62,1.35
2019-04-15,2019,4,Ejura,7.38,-1.37,1.27
2019-04-15,2019,4,Kumasi,6.68,-1.62,1.35
2019-05-15,2019,5,Ejura,7.38,-1.37,1.23
2019-05-15,2019,5,Kumasi,6.68,-1.62,1.58
2019-06-15,2019,6,Ejura,7.38,-1.37,1.22
2019-06-15,2019,6,Kumasi,6.68,-1.62,1.58
2019-07-15,2019,7,Ejura,7.38,-1.37,1.05
2019-07-15,2019,7,Kumasi,6.68,-1.62,1.89
2019-08-15,2019,8,Ejura,7.38,-1.37,1.05
2019-08-15,2019,8,Kumasi,6.68,-1.62,2.36
2019-09-15,2019,9,Kumasi,6.68,-1.62,1.93
2019-10-15,2019,10,Kumasi,6.68,-1.62,1.88
2019-11-15,2019,11,Ejura,7.38,-1.37,0.93
2019-11-15,2019,11,Kumasi,6.68,-1.62,1.61
2019-12-15,2019,12,Ejura,7.38,-1.37,0.9
2019-12-15,2019,12,Kumasi,6.68,-1.62,1.61
2020-01-15,2020,1,Kumasi,6.68,-1.62,1.59
2020-02-15,2020,2,Ejura,7.38,-1.37,1.21
2020-02-15,2020,2,Kumasi,6.68,-1.62,2.07
2020-03-15,2020,3,Ejura,7.38,-1.37,1.11
2020-03-15,2020,3,Kumasi,6.68,-1.62,1.96
2019-08-15,2019,8,Ejura,7.38,-1.37,1.5
2019-08-15,2019,8,Kumasi,6.68,-1.62,2.67
2019-08-15,2019,8,Obuasi,6.2,-1.67,2.52
2019-09-15,2019,9,Ejura,7.38,-1.37,1.04
2019-09-15,2019,9,Ejura,7.38,-1.37,1.39
2019-09-15,2019,9,Kumasi,6.68,-1.62,2.02
2019-09-15,2019,9,Obuasi,6.2,-1.67,2.52
2019-10-15,2019,10,Ejura,7.38,-1.37,0.9
2019-10-15,2019,10,Ejura,7.38,-1.37,1.33
2019-10-15,2019,10,Kumasi,6.68,-1.62,1.93
2019-10-15,2019,10,Obuasi,6.2,-1.67,2.52
2019-11-15,2019,11,Ejura,7.38,-1.37,1.32
2019-11-15,2019,11,Kumasi,6.68,-1.62,1.93
2019-11-15,2019,11,Obuasi,6.2,-1.67,2.52
2019-12-15,2019,12,Ejura,7.38,-1.37,1.33
2019-12-15,2019,12,Kumasi,6.68,-1.62,1.93
2019-12-15,2019,12,Obuasi,6.2,-1.67,2.52
2020-01-15,2020,1,Kumasi,6.68,-1.62,1.97
2020-01-15,2020,1,Obuasi,6.2,-1.67,2.52
2020-02-15,2020,2,Ejura,7.38,-1.37,2.8
2020-02-15,2020,2,Kumasi,6.68,-1.62,2.31
2020-02-15,2020,2,Obuasi,6.2,-1.67,2.52
