date,year,month,day,region,city,market_sold_at,latitude,longitude,unit(KG),cedi_price,cedi_price/kg
15/08/2008,2008,8,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,18.88,0.21
15/08/2008,2008,8,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,91.0,27.5,0.3
15/09/2008,2008,9,15,ASHANTI,Kumasi,KMA,6.68,-1.62,91.0,10.25,0.11
15/09/2008,2008,9,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,91.0,7.75,0.09
15/09/2008,2008,9,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,91.0,17.0,0.19
15/09/2008,2008,9,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,91.0,10.75,0.12
15/09/2008,2008,9,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,91.0,17.0,0.19
15/09/2008,2008,9,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,91.0,12.6,0.14
15/09/2008,2008,9,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,91.0,17.5,0.19
15/09/2008,2008,9,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,91.0,20.0,0.22
15/09/2008,2008,9,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,26.5,0.29
15/09/2008,2008,9,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,14.0,0.15
15/09/2008,2008,9,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,18.25,0.2
15/09/2008,2008,9,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,91.0,22.75,0.25
15/10/2008,2008,10,15,ASHANTI,Kumasi,KMA,6.68,-1.62,91.0,9.63,0.11
15/10/2008,2008,10,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,91.0,8.75,0.1
15/10/2008,2008,10,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,91.0,15.0,0.16
15/10/2008,2008,10,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,91.0,10.25,0.11
15/10/2008,2008,10,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,91.0,17.3,0.19
15/10/2008,2008,10,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,91.0,12.45,0.14
15/10/2008,2008,10,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,91.0,16.25,0.18
15/10/2008,2008,10,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,91.0,20.75,0.23
15/10/2008,2008,10,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,28.25,0.31
15/10/2008,2008,10,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,15.0,0.16
15/10/2008,2008,10,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,17.5,0.19
15/10/2008,2008,10,15,WESTERN,Sekondi/Takoradi,SEKONDI TAKORADI,4.93,-1.7,91.0,27.25,0.3
15/11/2008,2008,11,15,ASHANTI,Kumasi,KMA,6.68,-1.62,91.0,10.0,0.11
15/11/2008,2008,11,15,ASHANTI,Obuasi,OBUASI MUNICIPAL,6.2,-1.67,91.0,8.6,0.09
15/11/2008,2008,11,15,BRONG AHAFO,Sunyani,SUNYANI MUNICIPAL,7.33,-2.33,91.0,15.0,0.16
15/11/2008,2008,11,15,BRONG AHAFO,Techiman,TECHIMAN MUNICIPAL,7.58,-1.93,91.0,11.0,0.12
15/11/2008,2008,11,15,CENTRAL,Cape Coast,CAPE COAST METRO,5.11,-1.24,91.0,17.2,0.19
15/11/2008,2008,11,15,CENTRAL,Mankessim,MFANTSIMAN,5.27,-1.02,91.0,15.2,0.17
15/11/2008,2008,11,15,EASTERN,Koforidua,NEW JUABEN MUNICIPAL,6.08,-0.25,91.0,20.8,0.23
15/11/2008,2008,11,15,GREATER ACCRA,Accra,ACCRA METROPOLIS,5.55,-0.22,91.0,23.4,0.26
15/11/2008,2008,11,15,GREATER ACCRA,Tema,TEMA METROPOLIS,5.62,-0.02,91.0,26.8,0.29
15/11/2008,2008,11,15,NORTHERN,Tamale,TAMALE NORTH SUB METRO,9.4,-0.83,91.0,14.4,0.16
15/11/2008,2008,11,15,VOLTA,Ho,HO MUNICIPAL,6.6,0.47,91.0,17.7,0.19
